job_id,title,description,formatted_experience_level,formatted_work_type,location,salary,key_skills,company_name_encoded,source_split
train-150,hiring build analytics engineer,3.	Good understanding of the science behind machine learning algorithms (supervised and unsupervised ...,5-8 yrs,Analytics,Bengaluru(Whitefield),15to25,"Cluster Analysis, Factor Analysis, SAS, Time Series Analysis, R...",2816,train
train-151,manager - hr analytics - financial services,"- Should be able to independently drive and set up HR processes, SOPs and HR Analytics for the ...",5-7 yrs,Analytics,Mumbai,6to10,"HR Analytics, Investment Banking, Human Resource Management, Finance...",3859,train
train-152,junior business analyst/analyst,Analytical skills: Ability to interpret data and analysis results to derive actionable insights rather ...,1-3 yrs,,Mumbai,3to6,"Use Cases, Neural Networks, Data Analysis, R, Time Series, Data Mining...",2701,train
train-153,"immediate openings for data stack hadoop admin in top mnc, bangalore","Good to have knowledge on Hadoop Ecosystem components or services, data ingestion, cluster planning and ...",4-6 yrs,,Bengaluru,0to3,"Hdfs, Mapreduce, Hadoop, Big Data, Access Management, Monitoring Tools...",2031,train
train-154,walk in for hr operation- 27-oct-18,Employee Engagement  and employee grievance activities experience is mandatory;Who can able to join us ...,1-3 yrs,,Bengaluru(4th Block Koramangala),0to3,"HR Executive, Onboarding, Joining Formalities, Exit Formalities",459,train
train-155,warehouse manager,Should possess strong analytical skills and have sound working knowledge of Excel;Should have 7-8 years ...,8-12 yrs,,Mumbai,15to25,"Logistics, Operations, Warehouse Management, Auditing, Inward, Stock Audit,...",4425,train
train-156,sales manager - flexible packaging industry,- Maximizing sales performance through delivering an exceptional customer experience and by taking ...,10-14 yrs,,Delhi NCR,25to50,"Marketing Strategy, Sales Management, Sales Forecasting, Territory Growth...",718,train
train-158,senior analyst - integrated markets planning (assistant director grade,12+ years relevant work experience;  some of that experience in management consulting / advisory ...,12-17 yrs,,"Bengaluru, Kochi, Trivandrum, Gurgaon",25to50,"Project Management, Strategic Planning, Management Consulting...",1305,train
train-159,risk analytics professional - business intelligence team - wholesale,- Prior experience in Portfolio Analysis and Monitoring in driving strategic initiatives would be ...,10-12 yrs,Analytics,Bengaluru,15to25,"Risk Management, SAS SQL, Credit Risk, Wholesale Banking, Risk Analytics...",2837,train
train-161,translation executive,Experience in reading / translating the lease documents (using online tools) 3;Skills and Competencies ...,1-2 yrs,,Chennai,3to6,Real Estate,3126,train
train-162,lead system designer - it products,The position has design responsibility to ensure that product programs achieve all design objectives ...,8-12 yrs,,Bengaluru,15to25,"Design Analysis, Customer Satisfaction, Design Development...",4344,train
train-163,digital marketing manager seo/ppc/google adwords specialist,"- Social networking experience and social analytics tools knowledge;- Fluency in English, Positive ...",1-5 yrs,analytics,Bengaluru(Sector 1 HSR Layout+7),0to3,"SEO, Digital Marketing, Google AdWords, Keyword Research, PPC...",2051,train
train-164,group head,"Minimum 5 years total work experience in media business consulting, strategic planning role, ...",5-10 yrs,,Bengaluru,10to15,"Strategic Planning, Business Consulting, Data Analysis, Media Planning...",1374,train
train-165,general manager - sales & marketing - building material,- Experience and success in recruiting and retaining a high performance sales team and a demonstrated ...,5-10 yrs,,Hyderabad,15to25,"Sales Management, Marketing, IIM, Building Material, Project Management...",3109,train
train-166,manager - retention/digital marketing,"- Knowledge of omni-channel/marketing automation tools like Adobe Campaign, Responsys, Webengage, ...",1-4 yrs,,Delhi NCR,10to15,"Marketing Automation, Digital Marketing, Email Marketing...",3275,train
train-167,principal architect - ai analytics technology,- Outstanding verbal and written communication skills & must have excellent project management ...,15-20 yrs,Analytics,"Bengaluru, Mumbai",25to50,"Project Management, C, IT Strategy, Technology Solutions, Client Engagement...",1578,train
train-169,consultant - risk - internal audit,Bring your significant experience in applying relevant technical knowledge in at least one of the ...,2-6 yrs,,Kolkata,6to10,"internal audit, ifc, enterprise risk management, auditing, risk compliance,...",1305,train
train-170,senior manager fundraising,"Teach for India is a nationwide movement of outstanding college graduates, working professionals and ...",7-12 yrs,,Mumbai,10to15,"fund raising, ngo, financial forecasting, donor acquisition...",3699,train
train-172,data science engineer - machine learning,- Experience with machine learning algorithms and data mining techniques;- Experience with statistical ...,5-10 yrs,,Chennai,15to25,"Hadoop, Hive, Data Science, Spark, Machine Learning, R, Python, Big Data...",3594,train
train-173,manager - sas/python/r - kpo,At least 5-7 yr experience in Analytics;- Preferred candidates from banking domain or have undertaken or ...,5-7 yrs,Analytics,Bengaluru,10to15,"SAS SQL, Machine Learning, R, Data Extraction, Excel, Python...",1969,train
train-174,obiee developer,"Our deep understanding of business needs, and of the talent required to meet those needs, provides us ...",3-8 yrs,,"Bengaluru, Chennai, Hyderabad",6to10,"obiee, oracle business intelligence, obi, oracle bi, Obiee Developer...",2031,train
train-175,"project manager,",High Potential candidates with Experience of development project as well as support projects;Must be ...,8-11 yrs,,Bengaluru(Anepalya),10to15,"C#, Azure, TFS, Project Management, People Management, Go Getter...",976,train
train-176,data science analyst,1+ years of hands-on experience in the below functional skills: ...,1-3 yrs,analytics,Gurgaon,10to15,"data science, data analytics, statistical analysis, tableau, data modeling,...",1769,train
train-177,amazing job opening with auto oem company for costing role - hansalpur,ICWA Qualified with 5 years experience ;Preferably looking for Candidates with strong exposure in ...,5-10 yrs,,Ahmedabad,15to25,"inventory valuation, product costing, cost audit, mis reporting, auditing...",358,train
train-178,opening for planning and estimation engineer for uganda, Minimum experience on site  3 years ;Experience in preparation of bids for all types of ...,10-20 yrs,,Uganda,10to15,"tender, site, biil, boq, quantity surveying, rate analysis, quantities...",4509,train
train-179,software developer - c++/algorithm/solution design,"- 3+ years professional software development experience in C++;- Experience with large-scale, multi ...",3-8 yrs,Analytics,Noida,25to50,"C++, Algorithm, Solution Design, technical design, software development...",1171,train
train-180,manager - finance & accounts,""" Manage and oversee the daily operations of the finance/accounting department, Candidate must have EPC ...",10-20 yrs,,"Africa, Lubumbashi",15to25,"Financial Accounting, Finance, Accounts Payable, General Ledger, Auditing...",2386,train
train-181,salesforce architect,With a minimum of 4 full-life cycle software implementation projects;The Salesforce Architect is ...,9-14 yrs,,Delhi NCR(Gwal Pahari),25to50,"Impact Analysis, Data Modeling, Business Analysis, Business Solutions...",4773,train
train-182,vp global e commerce,"Drive innovation through identifying breakthrough opportunities,  Have solid ecommerce and online ...",10-15 yrs,analytics,Bengaluru,25to50,"online marketing, marketing campaigns, promotional campaigns, web analytics...",3458,train
train-183,required paralegal patent secretary at mumbai.,Experience of around 1-3 years;Confident; sound communication skills; ability to coordinate ...,1-5 yrs,,Mumbai(Lower Parel),3to6,"para legal, Paralegal, trademark, patent, intellectual property, ip, IPR...",2949,train
train-184,manager - mis lead - analytics - credit cards/personal loans vertical,- Experience working in a team of analysts with a common goal and will have a strong understanding of ...,5-10 yrs,Analytics,Delhi NCR,6to10,"Banking, Credit Cards, Personal Loans, MIS Development, Senior Management",1969,train
train-186,manager/senior manager- analytics- life & annuities- insurance domain,"- Hands on experience in Data modelling and data analytics tools like, SQL, Tableau and R or Python and ...",4-9 yrs,Analytics,Gurgaon,10to15,"Text Mining, R, Machine Learning, SAS, Logistic Regression, SQL...",1989,train
train-189,senior manager - retail analytics - analytics firm,- Desired 2-4 years of relevant experience in retail/media domain;- Must have 2-4 years of hands on ...,7-12 yrs,Analytics,"Delhi NCR, Bengaluru",25to50,"SAS, Logistic Regression, Chaid, R, Data Analytics, Anova, Excel...",1969,train
train-190,mega walkin drive for telecallers/voice process/female staff- noida 63,Excellent opportunity for you to work with established company.   *Make telephone calls to ...,1-4 yrs,,Noida(Sector-63 Noida),0to3,"Voice Process, call center, bpo, Tele Caller, tele sales, outbound sales...",3483,train
train-191,quant trader - bfsi,"- An advanced degree in Math, Computer Science, Statistics, Physics, or a related field (high GPAs ...",2-7 yrs,,Delhi NCR,10to15,"Quant Trader, Trader, trading, research, Data Structures, Algorithms...",3319,train
train-192,project manager - enterprise solutions & mobility,Domain : Experience of working in fast-paced IT consulting companies on emerging technologies and able ...,7-10 yrs,,Hyderabad,15to25,"Cloud Computing, User Xperience, Artificial Intelligence, AI, ChatBots...",3968,train
train-193,looking for energy manager - pharma api company - bidar location,"Experience and proficiency in the use of devices such as data loggers, light meters, utility meters, ...",6-10 yrs,,Bidar,6to10,"Ahu, Maintenance, HVAC, Chillers, Technical Support, Energy Audit...",599,train
train-194,data scientist,"Experience and knowledge in services domains such as business process outsourcing systems, ...",3-7 yrs,Analytics,Bengaluru,6to10,"R, C, Machine Learning, Data Analytics, Python, Deep Learning...",4716,train
train-195,senior manager -business intelligence & supply chain,Greetings from Experis IT !!    We are hiring for the role of  Senior Manager ...,10-12 yrs,,Delhi NCR,6to10,"Supply Chain, Senior Management, Business Intelligence",1435,train
train-196,lead - digital analytics - auto,- The candidate should have expertise to use and setup various analytical online tools that are used ...,4-6 yrs,Analytics,Gurgaon,6to10,"adobe analytics, digital marketing, digital analytics, web analytics...",1349,train
train-197,hr business partner,Understands the needs of the organization in terms of achieving maximum organizational performance and ...,8-13 yrs,,Bengaluru,10to15,"senior hr, human resource management, workers compensation...",4199,train
